t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
298.836,4.328,155.212,665,665,0,-0.007721846681235726,85.07777634733485,-0.007721846681235726,85.07777634733485,0.0
299.044,4.151,152.406,668,668,0,-0.00740816963950696,82.40940380329485,-0.00740816963950696,82.40940380329485,0.0
299.244,3.94,149.788,671,671,0,-0.008402719848027396,79.76868541304587,-0.008402719848027396,79.76868541304587,0.0
299.452,3.689,147.112,674,674,0,-0.00969355180705081,77.10469934528835,-0.00969355180705081,77.10469934528835,0.0
299.66,3.422,144.455,677,677,0,-0.010632321413249286,74.48767202795769,-0.010632321413249286,74.48767202795769,0.0
299.868,3.166,141.791,680,680,0,-0.010897744389940477,71.73026177195734,-0.010897744389940477,71.73026177195734,0.0
300.076,2.944,139.096,682,682,0,-0.01062912586521081,69.0743827977736,-0.01062912586521081,69.0743827977736,0.0
300.284,2.777,136.352,685,685,0,-0.010184805356060539,66.3767158805609,-0.010184805356060539,66.3767158805609,0.0
300.492,2.682,133.543,688,688,0,-0.009832050009466546,63.61252304858338,-0.009832050009466546,63.61252304858338,0.0
300.7,2.665,130.658,691,691,0,-0.009711069416564093,60.64779158690712,-0.009711069416564093,60.64779158690712,0.0
300.908,2.718,127.691,695,695,0,-0.00980193531444918,57.70657027343198,-0.00980193531444918,57.70657027343198,0.0
301.116,2.815,124.642,698,698,0,-0.009963077518621778,54.650024220541184,-0.009963077518621778,54.650024220541184,0.0
301.324,2.922,121.52,701,701,0,-0.010073350611416686,51.494600376696056,-0.010073350611416686,51.494600376696056,0.0
301.532,3.009,118.338,705,705,0,-0.010086220468488465,48.34105585298068,-0.010086220468488465,48.34105585298068,0.0
301.732,3.055,115.248,708,708,0,-0.010042655253551323,45.23272216104083,-0.010042655253551323,45.23272216104083,0.0
301.94,3.052,112.022,711,711,0,-0.00999356065202374,42.00927835813266,-0.00999356065202374,42.00927835813266,0.0
302.148,2.998,108.807,715,715,0,-0.009971428012907128,38.788698380892065,-0.009971428012907128,38.788698380892065,0.0
302.356,2.9,105.625,718,718,0,-0.009977129952222889,35.62594588164421,-0.009977129952222889,35.62594588164421,0.0
302.564,2.772,102.496,722,722,0,-0.009993593321125524,32.50600769515674,-0.009993593321125524,32.50600769515674,0.0
302.772,2.627,99.43,725,725,0,-0.010005277608395128,29.435535203509477,-0.010005277608395128,29.435535203509477,0.0
302.98,2.476,96.429,728,728,0,-0.010008132270500627,26.43264126331395,-0.010008132270500627,26.43264126331395,0.0
303.188,2.326,93.497,731,731,0,-0.010005914695856828,23.49555290948477,-0.010005914695856828,23.49555290948477,0.0
303.396,2.189,90.63,734,734,0,-0.010001155058550842,20.626864298915457,-0.010001155058550842,20.626864298915457,0.0
303.604,2.069,87.817,737,737,0,-0.01,20.01,-0.01,20.01,0.0
303.812,1.967,85.044,740,740,0,-0.01,20.01,-0.01,20.01,0.0
304.02,1.879,82.301,743,743,0,-0.01,20.01,-0.01,20.01,0.0
304.22,1.805,79.679,746,746,0,-0.01,20.01,-0.01,20.01,0.0
304.428,1.736,76.955,749,749,0,-0.01,20.01,-0.01,20.01,0.0
304.636,1.672,74.223,752,752,0,-0.01,20.01,-0.01,20.01,0.0
304.844,1.607,71.472,755,755,0,-0.01,20.01,-0.01,20.01,0.0
305.052,1.534,68.694,758,758,0,-0.01,20.01,-0.01,20.01,0.0
305.26,1.45,65.885,761,761,0,-0.01,20.01,-0.01,20.01,0.0
